ID,MAP,type,coord_index
105660,1120,53570,1142
105661,1120,53630,1143
105662,1120,53510,1144
105663,1120,49902,1114
105664,1120,49212,1115
105665,1120,48302,1116
105666,1120,53610,1145
105667,1120,53490,1146
105668,1120,53530,1147
105669,1120,53550,1148
105670,1120,49302,1111
105671,1120,48802,1112
105672,1120,49232,1113
105673,1120,46723,1164
105674,1120,46551,1162
105675,1120,46653,1155
105676,1120,46511,1158
105677,1120,46572,1160
105678,1120,45514,1161
105679,1120,46693,1157
105680,1120,46673,1159
105681,1120,46683,1156
105682,1120,46663,1165
105683,1120,46641,1163
105684,1120,51000,1152
105685,1120,51000,1150
105686,1120,46562,1103
105687,1120,53680,1135
105688,1120,53820,1136
105689,1120,53830,1137
105690,1120,53700,1138
105691,1120,53860,1139
105692,1120,53870,1140
105693,1120,49400,1170
105694,1120,51101,1153
105695,1120,51050,1151
105696,1120,53990,1211
105697,1120,46633,1166
105698,1121,52400,1107
105699,1121,52550,1110
105700,1121,52460,1108
105701,1121,52500,1109
105702,1121,53590,1141
105703,1121,53570,1142
105704,1121,53630,1143
105705,1121,53510,1144
105706,1121,49292,1114
105707,1121,49182,1115
105708,1121,48302,1116
105709,1121,53600,1145
105710,1121,53640,1146
105711,1121,53520,1147
105712,1121,53560,1148
105713,1121,49902,1111
105714,1121,49172,1112
105715,1121,49232,1113
105716,1121,46694,1165
105717,1121,46551,1160
105718,1121,46572,1157
105719,1121,46592,1163
105720,1121,46544,1158
105721,1121,46628,1164
105722,1121,46511,1161
105723,1121,46743,1156
105724,1121,45511,1159
105725,1121,46673,1162
105726,1121,46524,1155
105727,1121,51000,1151
105728,1121,51000,1152
105729,1121,51108,1153
105730,1121,46534,1103
105731,1121,53680,1135
105732,1121,53820,1136
105733,1121,53830,1137
105734,1121,53700,1138
105735,1121,53860,1139
105736,1121,53870,1140
105737,1121,51150,1150
105738,1121,46583,1166
105739,1122,52420,1107
105740,1122,52570,1110
105741,1122,52460,1108
105742,1122,52520,1109
105743,1122,53580,1141
105744,1122,53540,1142
105745,1122,53620,1143
105746,1122,53500,1144
105747,1122,49292,1114
105748,1122,49272,1115
105749,1122,49232,1116
105750,1122,53600,1145
105751,1122,53640,1146
105752,1122,53520,1147
105753,1122,53560,1148
105754,1122,49172,1111
105755,1122,49902,1112
105756,1122,48402,1113
105757,1122,46714,1157
105758,1122,45512,1165
105759,1122,46653,1160
105760,1122,46622,1164
105761,1122,46632,1158
105762,1122,46593,1163
105763,1122,46696,1155
105764,1122,46681,1162
105765,1122,46643,1159
105766,1122,46561,1161
105767,1122,46741,1156
105768,1122,51000,1152
105769,1122,51000,1150
105770,1122,51109,1151
105771,1122,51150,1153
105772,1122,46531,1103
105773,1122,53680,1135
105774,1122,53820,1136
105775,1122,53830,1137
105776,1122,53700,1138
105777,1122,53860,1139
105778,1122,53870,1140
105779,1122,46672,1166
105780,1123,52400,1107
105781,1123,52570,1110
105782,1123,52460,1108
105783,1123,52520,1109
105784,1123,53590,1141
105785,1123,53570,1142
105786,1123,53630,1143
105787,1123,53510,1144
105788,1123,49102,1114
105789,1123,49182,1115
105790,1123,49262,1116
105791,1123,53600,1145
105792,1123,53640,1146
105793,1123,53520,1147
105794,1123,53550,1148
105795,1123,49292,1111
105796,1123,48802,1112
105797,1123,49202,1113
105798,1123,46591,1159
105799,1123,46571,1161
105800,1123,46653,1165
105801,1123,46691,1158
105802,1123,46714,1156
105803,1123,45513,1163
105804,1123,46513,1164
105805,1123,46523,1157
105806,1123,46743,1160
105807,1123,46541,1155
105808,1123,46674,1162
105809,1123,51000,1153
105810,1123,51000,1151
105811,1123,46532,1103
105812,1123,53670,1135
105813,1123,53800,1136
105814,1123,53810,1137
105815,1123,53720,1138
105816,1123,53900,1139
105817,1123,53910,1140
105818,1123,51102,1152
105819,1123,51050,1150
105820,1123,46583,1166
105821,1124,52400,1107
105822,1124,52570,1110
105823,1124,52460,1108
105824,1124,52520,1109
105825,1124,53590,1141
105826,1124,53570,1142
105827,1124,53630,1143
105828,1124,53510,1144
105829,1124,49282,1114
105830,1124,49182,1115
105831,1124,48402,1116
105832,1124,53600,1145
105833,1124,53640,1146
105834,1124,53520,1147
105835,1124,53550,1148
105836,1124,49102,1111
105837,1124,49212,1112
105838,1124,48502,1113
105839,1124,46572,1159
105840,1124,46551,1161
105841,1124,45514,1155
105842,1124,46771,1158
105843,1124,46593,1160
105844,1124,46722,1165
105845,1124,46711,1163
105846,1124,46561,1164
105847,1124,46631,1162
105848,1124,46523,1156
105849,1124,46533,1157
105850,1124,51000,1151
105851,1124,51000,1152
105852,1124,46671,1103
105853,1124,53670,1135
105854,1124,53800,1136
105855,1124,53810,1137
105856,1124,53700,1138
105857,1124,53860,1139
105858,1124,53870,1140
105859,1124,49400,1170
105860,1124,51109,1150
105861,1124,51150,1153
105862,1124,46542,1166
105863,1125,52400,1107
105864,1125,52570,1110
105865,1125,52450,1108
105866,1125,52520,1109
105867,1125,53590,1141
105868,1125,53570,1142
105869,1125,53630,1143
105870,1125,53510,1144
105871,1125,49172,1114
105872,1125,48402,1115
105873,1125,49232,1116
105874,1125,53600,1145
105875,1125,53640,1146
105876,1125,53520,1147
105877,1125,53560,1148
105878,1125,48102,1111
105879,1125,49182,1112
105880,1125,48602,1113
105881,1125,46627,1156
105882,1125,46591,1165
105883,1125,46663,1158
105884,1125,46724,1164
105885,1125,46712,1160
105886,1125,45511,1162
105887,1125,46692,1163
105888,1125,46581,1155
105889,1125,46534,1157
105890,1125,46743,1159
105891,1125,46631,1161
105892,1125,51000,1152
105893,1125,51000,1150
105894,1125,46563,1103
105895,1125,53680,1135
105896,1125,53820,1136
105897,1125,53830,1137
105898,1125,53700,1138
105899,1125,53860,1139
105900,1125,53870,1140
105901,1125,49400,1175
105902,1125,53000,1202
105903,1125,53000,1201
105904,1125,53000,1200
105905,1125,51105,1153
105906,1125,51050,1151
105907,1125,53990,1211
105908,1125,46543,1166
105909,1126,52400,1107
105910,1126,52550,1110
105911,1126,52450,1108
105912,1126,52520,1109
105913,1126,53590,1141
105914,1126,53570,1142
105915,1126,53630,1143
105916,1126,53510,1144
105917,1126,49282,1114
105918,1126,49202,1115
105919,1126,49232,1116
105920,1126,53610,1145
105921,1126,53490,1146
105922,1126,53530,1147
105923,1126,53550,1148
105924,1126,49102,1111
105925,1126,47802,1112
105926,1126,48402,1113
105927,1126,46593,1162
105928,1126,45512,1158
105929,1126,46551,1164
105930,1126,46693,1160
105931,1126,46711,1155
105932,1126,46774,1157
105933,1126,46514,1165
105934,1126,46633,1159
105935,1126,46661,1156
105936,1126,46523,1163
105937,1126,46741,1161
105938,1126,51000,1152
105939,1126,51000,1153
105940,1126,46561,1103
105941,1126,53670,1135
105942,1126,53800,1136
105943,1126,53810,1137
105944,1126,53710,1138
105945,1126,53880,1139
105946,1126,53890,1140
105947,1126,53050,1201
105948,1126,53050,1202
105949,1126,53050,1200
105950,1126,51100,1151
105951,1126,51150,1150
105952,1126,46533,1166
105953,1127,52400,1107
105954,1127,52570,1110
105955,1127,52450,1108
105956,1127,52500,1109
105957,1127,53580,1141
105958,1127,53540,1142
105959,1127,53620,1143
105960,1127,53500,1144
105961,1127,49102,1114
105962,1127,49282,1115
105963,1127,49232,1116
105964,1127,53600,1145
105965,1127,53640,1146
105966,1127,53520,1147
105967,1127,53560,1148
105968,1127,47902,1111
105969,1127,49202,1112
105970,1127,48602,1113
105971,1127,46772,1160
105972,1127,46694,1157
105973,1127,46723,1165
105974,1127,46714,1158
105975,1127,45513,1163
105976,1127,46571,1164
105977,1127,46652,1156
105978,1127,46682,1162
105979,1127,46581,1155
105980,1127,46644,1159
105981,1127,46632,1161
105982,1127,51000,1150
105983,1127,51000,1152
105984,1127,51101,1151
105985,1127,46742,1103
105986,1127,53680,1135
105987,1127,53820,1136
105988,1127,53830,1137
105989,1127,53700,1138
105990,1127,53860,1139
105991,1127,53870,1140
105992,1127,51050,1153
105993,1127,53990,1211
105994,1127,46663,1166
105995,1128,52420,1107
105996,1128,52570,1110
105997,1128,52460,1108
105998,1128,52520,1109
105999,1128,53580,1141
106000,1128,53540,1142
106001,1128,53620,1143
106002,1128,53500,1144
106003,1128,49282,1114
106004,1128,49272,1115
106005,1128,49242,1116
106006,1128,53610,1145
106007,1128,53490,1146
106008,1128,53530,1147
106009,1128,53560,1148
106010,1128,49102,1111
106011,1128,49202,1112
106012,1128,49232,1113
106013,1128,46695,1165
106014,1128,45514,1159
106015,1128,46711,1156
106016,1128,46584,1158
106017,1128,46651,1155
106018,1128,46593,1164
106019,1128,46774,1163
106020,1128,46544,1161
106021,1128,46674,1160
106022,1128,46531,1157
106023,1128,46661,1162
106024,1128,51000,1151
106025,1128,51000,1153
106026,1128,51150,1152
106027,1128,46633,1103
106028,1128,53680,1135
106029,1128,53820,1136
106030,1128,53830,1137
106031,1128,53710,1138
106032,1128,53880,1139
106033,1128,53890,1140
106034,1128,51109,1150
106035,1128,53990,1210
106036,1128,46742,1166
106037,1129,52420,1107
106038,1129,52570,1110
106039,1129,52450,1108
106040,1129,52520,1109
106041,1129,53580,1141
106042,1129,53540,1142
106043,1129,53620,1143
106044,1129,53500,1144
106045,1129,49102,1114
106046,1129,48502,1115
106047,1129,48402,1116
106048,1129,53610,1145
106049,1129,53490,1146
106050,1129,53530,1147
106051,1129,53550,1148
106052,1129,47802,1111
106053,1129,49232,1112
106054,1129,49262,1113
106055,1129,45511,1156
106056,1129,46592,1165
106057,1129,46691,1159
106058,1129,46721,1158
106059,1129,46651,1160
106060,1129,46554,1162
106061,1129,46774,1164
106062,1129,46584,1161
106063,1129,46741,1155
106064,1129,46544,1157
106065,1129,46563,1163
106066,1129,51000,1153
106067,1129,51000,1151
106068,1129,51102,1150
106069,1129,51051,1152
106070,1129,46681,1103
106071,1129,53680,1135
106072,1129,53820,1136
106073,1129,53830,1137
106074,1129,53710,1138
106075,1129,53880,1139
106076,1129,53890,1140
106077,1129,53000,1200
106078,1129,53000,1202
106079,1129,53000,1201
106080,1129,46534,1166
106081,1130,52420,1107
106082,1130,52570,1110
106083,1130,52450,1108
106084,1130,52500,1109
106085,1130,53580,1141
106086,1130,53540,1142
106087,1130,53620,1143
106088,1130,53500,1144
106089,1130,49102,1114
106090,1130,49232,1115
106091,1130,48602,1116
106092,1130,53600,1145
106093,1130,53640,1146
106094,1130,53520,1147
106095,1130,53560,1148
106096,1130,49302,1111
106097,1130,48102,1112
106098,1130,48302,1113
106099,1130,46652,1159
106100,1130,46712,1155
106101,1130,46722,1158
106102,1130,46551,1162
106103,1130,46572,1164
106104,1130,46771,1157
106105,1130,46624,1160
106106,1130,46682,1163
106107,1130,46531,1165
106108,1130,46674,1156
106109,1130,46633,1161
106110,1130,51000,1153
106111,1130,51000,1150
106112,1130,51150,1152
106113,1130,46522,1103
106114,1130,53680,1135
106115,1130,53820,1136
106116,1130,53830,1137
106117,1130,53720,1138
106118,1130,53900,1139
106119,1130,53910,1140
106120,1130,49400,1171
106121,1130,51103,1151
106122,1130,46561,1166
106123,1131,52420,1107
106124,1131,52570,1110
106125,1131,52460,1108
106126,1131,52520,1109
106127,1131,53580,1141
106128,1131,53540,1142
106129,1131,53620,1143
106130,1131,53500,1144
106131,1131,49282,1114
106132,1131,49172,1115
106133,1131,49232,1116
106134,1131,53610,1145
106135,1131,53490,1146
106136,1131,53530,1147
106137,1131,53560,1148
106138,1131,49902,1111
106139,1131,49272,1112
106140,1131,49182,1113
106141,1131,46553,1157
106142,1131,46772,1155
106143,1131,45512,1160
106144,1131,46712,1163
106145,1131,46591,1164
106146,1131,46541,1158
106147,1131,46721,1156
106148,1131,46643,1162
106149,1131,46692,1159
106150,1131,46671,1165
106151,1131,46742,1161
106152,1131,51000,1153
106153,1131,51000,1152
106154,1131,46533,1103
106155,1131,53670,1135
106156,1131,53800,1136
106157,1131,53810,1137
106158,1131,53720,1138
106159,1131,53900,1139
106160,1131,53910,1140
106161,1131,49400,1174
106162,1131,53000,1201
106163,1131,53000,1200
106164,1131,53000,1202
106165,1131,51100,1150
106166,1131,51150,1151
106167,1131,53990,1212
106168,1131,46583,1166
106169,1132,52400,1107
106170,1132,52570,1110
106171,1132,52460,1108
106172,1132,52500,1109
106173,1132,53580,1141
106174,1132,53540,1142
106175,1132,53620,1143
106176,1132,53500,1144
106177,1132,49272,1114
106178,1132,49902,1115
106179,1132,48802,1116
106180,1132,53610,1145
106181,1132,53490,1146
106182,1132,53530,1147
106183,1132,53550,1148
106184,1132,49302,1111
106185,1132,49252,1112
106186,1132,49242,1113
106187,1132,46723,1155
106188,1132,46512,1158
106189,1132,46552,1164
106190,1132,46772,1157
106191,1132,46713,1163
106192,1132,46693,1160
106193,1132,46573,1159
106194,1132,46663,1161
106195,1132,46672,1165
106196,1132,46742,1156
106197,1132,46644,1162
106198,1132,51000,1152
106199,1132,51000,1150
106200,1132,51103,1153
106201,1132,46682,1103
106202,1132,53680,1135
106203,1132,53820,1136
106204,1132,53830,1137
106205,1132,53720,1138
106206,1132,53900,1139
106207,1132,53910,1140
106208,1132,53000,1202
106209,1132,53000,1200
106210,1132,53000,1201
106211,1132,51050,1151
106212,1132,53990,1213
106213,1132,46631,1166
106214,1133,52400,1107
106215,1133,52570,1110
106216,1133,52450,1108
106217,1133,52520,1109
106218,1133,53590,1141
106219,1133,53570,1142
106220,1133,53630,1143
106221,1133,53510,1144
106222,1133,49292,1114
106223,1133,49242,1115
106224,1133,49182,1116
106225,1133,53610,1145
106226,1133,53490,1146
106227,1133,53530,1147
106228,1133,53550,1148
106229,1133,49902,1111
106230,1133,49172,1112
106231,1133,49252,1113
106232,1133,46721,1164
106233,1133,46516,1160
106234,1133,46627,1163
106235,1133,46551,1157
106236,1133,46652,1155
106237,1133,46593,1158
106238,1133,45513,1156
106239,1133,46743,1162
106240,1133,46641,1159
106241,1133,46524,1165
106242,1133,46533,1161
106243,1133,51000,1150
106244,1133,51000,1152
106245,1133,51104,1153
106246,1133,46672,1103
106247,1133,53670,1135
106248,1133,53800,1136
106249,1133,53810,1137
106250,1133,53720,1138
106251,1133,53900,1139
106252,1133,53910,1140
106253,1133,49400,1173
106254,1133,53000,1202
106255,1133,53000,1201
106256,1133,53000,1200
106257,1133,51050,1151
106258,1133,53990,1213
106259,1133,46581,1166
106260,1134,52420,1107
106261,1134,52570,1110
106262,1134,52460,1108
106263,1134,52520,1109
106264,1134,53580,1141
106265,1134,53540,1142
106266,1134,53620,1143
106267,1134,53500,1144
106268,1134,49292,1114
106269,1134,49102,1115
106270,1134,49212,1116
106271,1134,53600,1145
106272,1134,53640,1146
106273,1134,53520,1147
106274,1134,53550,1148
106275,1134,48102,1111
106276,1134,49202,1112
106277,1134,48402,1113
106278,1134,45514,1163
106279,1134,46713,1160
106280,1134,46554,1165
106281,1134,46582,1158
106282,1134,46694,1164
106283,1134,46651,1157
106284,1134,46722,1156
106285,1134,46673,1162
106286,1134,46531,1155
106287,1134,46642,1159
106288,1134,46521,1161
106289,1134,51000,1150
106290,1134,51000,1152
106291,1134,46683,1103
106292,1134,53680,1135
106293,1134,53820,1136
106294,1134,53830,1137
106295,1134,53710,1138
106296,1134,53880,1139
106297,1134,53890,1140
106298,1134,49400,1171
106299,1134,53050,1201
106300,1134,53050,1200
106301,1134,53050,1202
106302,1134,51101,1153
106303,1134,51050,1151
106304,1134,53990,1211
106305,1134,46543,1166
106306,1135,30000,2125
106307,1135,50060,2103
106308,1135,50001,2109
106309,1135,30301,2116
106310,1135,50112,2113
106311,1135,50116,2106
106312,1135,50114,2111
106313,1135,50116,2112
106314,1135,34101,2117
106315,1135,34000,2120
106316,1135,34003,2110
106317,1135,43410,2357
106318,1135,41000,2302
106319,1135,41000,2308
106320,1135,41000,2313
106321,1135,40000,2312
106322,1135,40103,2310
106323,1135,46672,2760
106324,1135,46544,2754
106325,1135,46581,2763
106326,1135,46696,2759
106327,1135,46651,2753
106328,1135,46771,2758
106329,1135,46553,2762
106330,1135,46573,2761
106331,1135,53000,2535
106332,1135,53000,2521
106333,1135,53000,2530
106334,1135,53000,2527
106335,1135,53000,2528
106336,1135,53000,2525
106337,1135,53000,2529
106338,1135,53000,2536
106339,1135,46800,2603
106340,1135,46702,2607
106341,1135,46504,2601
106342,1135,46605,2604
106343,1135,46606,2605
106344,1135,46703,2606
106345,1135,49400,2714
106346,1135,30000,2107
106347,1135,50112,2114
106348,1135,43000,2314
106349,1135,43000,2306
106350,1136,38100,2123
106351,1136,50060,2116
106352,1136,50020,2113
106353,1136,38001,2109
106354,1136,50102,2103
106355,1136,50113,2107
106356,1136,50104,2110
106357,1136,50113,2117
106358,1136,32201,2111
106359,1136,32101,2106
106360,1136,32102,2108
106361,1136,43010,2352
106362,1136,41000,2314
106363,1136,41000,2306
106364,1136,41000,2312
106365,1136,40102,2310
106366,1136,40101,2307
106367,1136,46683,2763
106368,1136,46742,2758
106369,1136,46661,2759
106370,1136,46513,2753
106371,1136,46627,2761
106372,1136,46652,2762
106373,1136,46551,2760
106374,1136,46713,2754
106375,1136,46606,2606
106376,1136,46602,2607
106377,1136,46503,2601
106378,1136,46504,2603
106379,1136,46700,2605
106380,1136,46704,2604
106381,1136,50060,2112
106382,1136,38001,2114
106383,1136,37900,2308
106384,1136,40001,2313
106385,1137,38101,2128
106386,1137,50011,2109
106387,1137,50020,2110
106388,1137,38000,2103
106389,1137,50113,2113
106390,1137,50116,2111
106391,1137,50100,2107
106392,1137,50100,2112
106393,1137,34003,2106
106394,1137,34000,2116
106395,1137,34104,2120
106396,1137,43410,2362
106397,1137,41000,2302
106398,1137,41000,2307
106399,1137,41000,2308
106400,1137,40002,2306
106401,1137,40101,2310
106402,1137,46671,2753
106403,1137,46742,2754
106404,1137,46682,2762
106405,1137,46721,2760
106406,1137,46571,2761
106407,1137,46591,2758
106408,1137,46628,2763
106409,1137,46511,2759
106410,1137,46503,2601
106411,1137,46604,2606
106412,1137,46704,2607
106413,1137,46701,2605
106414,1137,46603,2604
106415,1137,46502,2603
106416,1137,49400,2718
106417,1137,38101,2108
106418,1137,50100,2117
106419,1137,37900,2314
106420,1137,45000,2313
106421,1138,38000,2129
106422,1138,50011,2117
106423,1138,50050,2103
106424,1138,38101,2120
106425,1138,50100,2116
106426,1138,50112,2109
106427,1138,50103,2108
106428,1138,50103,2113
106429,1138,34101,2112
106430,1138,34003,2110
106431,1138,34100,2114
106432,1138,41010,2364
106433,1138,41000,2307
106434,1138,41000,2313
106435,1138,41000,2306
106436,1138,40006,2312
106437,1138,40102,2308
106438,1138,46683,2759
106439,1138,46542,2761
106440,1138,46522,2753
106441,1138,46651,2760
106442,1138,46721,2754
106443,1138,46593,2762
106444,1138,46516,2763
106445,1138,46573,2758
106446,1138,53050,2525
106447,1138,53050,2530
106448,1138,53050,2521
106449,1138,53050,2535
106450,1138,53050,2527
106451,1138,53050,2528
